1
1
1
1
1
1
68
76
1
1
181
1
1
1
1
85
109
70
1
1
1
1
1
1
1
1
1
1
1
1
1
170
115
1
1
1
246
1
51
75
82
86
52
1
1
1
1
1
1
1
1
1
1
1
1
158
101
1
84
1
1
1
1
1
89
1
1
160
1
1
1
1
1
1
1
1
1
1
147
96
1
1
1
1
108
1
1
1
1
107
118
1
1
1
146
1
1
1
1
1
1
1
64
95
1
70
155
1
55
1
1
72
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
114
1
143
1
1
82
66
1
1
1
1
1
102
1
66
1
1
1
1
1
1
1
1
1
109
39
122
1
1
152
1
90
1
59
48
66
1
62
1
1
